image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_004616.png,rotation,rotation_deg60.0,0.264372,0.691432,0.477902,0.735628,0.308568,0.522098
2010_004635.png,rotation,rotation_deg60.0,0.288816,0.901156,0.594986,0.711184,0.098844,0.405014
2010_004662.png,rotation,rotation_deg60.0,0.209736,0.855805,0.532770,0.790264,0.144195,0.467230
2010_004721.png,rotation,rotation_deg60.0,0.243486,0.730765,0.487125,0.756514,0.269235,0.512875
2010_004766.png,rotation,rotation_deg60.0,0.540549,0.695705,0.618127,0.459451,0.304295,0.381873
2010_004789.png,rotation,rotation_deg60.0,0.406932,0.860297,0.633615,0.593068,0.139703,0.366385
2010_004795.png,rotation,rotation_deg60.0,0.344539,0.770553,0.557546,0.655461,0.229447,0.442454
2010_004857.png,rotation,rotation_deg60.0,0.455700,0.715288,0.585494,0.544300,0.284712,0.414506
2010_004938.png,rotation,rotation_deg60.0,0.139014,0.808026,0.473520,0.860986,0.191974,0.526480
2010_004963.png,rotation,rotation_deg60.0,0.745607,0.795871,0.770739,0.254393,0.204129,0.229261
2010_004994.png,rotation,rotation_deg60.0,0.393685,0.740311,0.566998,0.606315,0.259689,0.433002
2010_005016.png,rotation,rotation_deg60.0,0.298811,0.655990,0.477400,0.701189,0.344010,0.522600
2010_005063.png,rotation,rotation_deg60.0,0.553860,0.847968,0.700914,0.446140,0.152032,0.299086
2010_005098.png,rotation,rotation_deg60.0,0.007164,0.947505,0.477335,0.992836,0.052495,0.522665
2010_005128.png,rotation,rotation_deg60.0,0.715519,0.687643,0.701581,0.284481,0.312357,0.298419
2010_005174.png,rotation,rotation_deg60.0,0.245734,0.759247,0.502491,0.754266,0.240753,0.497509
2010_005206.png,rotation,rotation_deg60.0,0.420739,0.740408,0.580573,0.579261,0.259592,0.419427
2010_005344.png,rotation,rotation_deg60.0,0.437589,0.662831,0.550210,0.562411,0.337169,0.449790
2010_005366.png,rotation,rotation_deg60.0,0.550757,0.804559,0.677658,0.449243,0.195441,0.322342
2010_005433.png,rotation,rotation_deg60.0,0.212389,0.772720,0.492554,0.787611,0.227280,0.507446
2010_005450.png,rotation,rotation_deg60.0,0.502178,0.651561,0.576870,0.497822,0.348439,0.423130
2010_005496.png,rotation,rotation_deg60.0,0.761192,0.719317,0.740254,0.238808,0.280683,0.259746
2010_005505.png,rotation,rotation_deg60.0,0.409210,0.543724,0.476467,0.590790,0.456276,0.523533
2010_005508.png,rotation,rotation_deg60.0,0.412084,0.634954,0.523519,0.587916,0.365046,0.476481
2010_005522.png,rotation,rotation_deg60.0,0.352256,0.626100,0.489178,0.647744,0.373900,0.510822
2010_005678.png,rotation,rotation_deg60.0,0.446644,0.802254,0.624449,0.553356,0.197746,0.375551
2010_005706.png,rotation,rotation_deg60.0,0.536139,0.787561,0.661850,0.463861,0.212439,0.338150
2010_005721.png,rotation,rotation_deg60.0,0.692619,0.805214,0.748916,0.307381,0.194786,0.251084
2010_005723.png,rotation,rotation_deg60.0,0.302450,0.597419,0.449934,0.697550,0.402581,0.550066
2010_005727.png,rotation,rotation_deg60.0,0.483473,0.824684,0.654079,0.516527,0.175316,0.345921
